Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Toyota,Corolla,2016,Saudi,Silver,Standard,1.6,Gas,Automatic,190000,Abha,32000,False
Nissan,Pathfinder,2013,Saudi,White,Standard,3.5,Gas,Automatic,96000,Dammam,0,True
Ford,Taurus,2016,Gulf Arabic,Grey,Semi Full,3.5,Gas,Automatic,48000,Jeddah,80000,False
Renault,Fluence,2015,Saudi,Grey,Standard,1.6,Gas,Automatic,121913,Riyadh,29000,False
Dodge,Charger,2013,Saudi,Black,Full,5.7,Gas,Automatic,216841,Abha,40000,False
BMW,The 7,2014,Saudi,Navy,Full,6.0,Gas,Automatic,182000,Jeddah,90000,False
Toyota,Camry,1997,Other,Another Color,Full,2.5,Gas,Automatic,400000,Dammam,0,True
Mazda,CX5,2021,Saudi,White,Full,2.5,Gas,Automatic,14000,Riyadh,125000,False
Toyota,FJ,2015,Saudi,White,Standard,1.6,Gas,Automatic,264000,Dammam,0,True
Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,100,Yanbu,32000,False
Toyota,Hilux,2009,Saudi,White,Standard,2.7,Gas,Manual,625538,Riyadh,0,True
Toyota,Land Cruiser,2017,Saudi,White,Full,5.7,Gas,Automatic,63000,Taef,0,True
Toyota,Camry,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,190000,Jeddah,0,True
Chevrolet,Caprice,1983,Other,Grey,Standard,1.0,Gas,Automatic,500000,Riyadh,0,True
Renault,Megane,2020,Gulf Arabic,White,Standard,1.6,Gas,Automatic,6400,Jeddah,42000,False
Hyundai,Accent,2019,Saudi,White,Semi Full,1.4,Gas,Automatic,98000,Tabouk,36500,False
Toyota,Camry,2000,Gulf Arabic,White,Standard,1.6,Gas,Automatic,40000,Dammam,16000,False
Hyundai,Accent,2019,Saudi,Blue,Semi Full,1.4,Gas,Automatic,89000,Tabouk,39000,False
GMC,Yukon,2013,Saudi,Brown,Semi Full,5.3,Gas,Automatic,150000,Riyadh,65000,False
Genesis,Platinum,2015,Saudi,White,Full,3.8,Gas,Automatic,208000,Riyadh,95000,False
Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,152000,Riyadh,0,True
HAVAL,H2,2021,Saudi,Another Color,Full,1.5,Gas,Automatic,6000,Khobar,57900,False
Chevrolet,Caprice,2009,Saudi,Blue,Standard,6.0,Gas,Manual,230945,Tabouk,15000,False
Chevrolet,Caprice,1995,Other,White,Full,5.5,Gas,Automatic,252,Riyadh,4500,False
Chevrolet,Tahoe,2012,Saudi,Black,Semi Full,5.3,Gas,Automatic,231000,Dammam,0,True
Chevrolet,Traverse,2011,Saudi,Black,Semi Full,2.5,Gas,Automatic,65000,Jeddah,35000,False
Toyota,Ciocca,2016,Saudi,Grey,Semi Full,5.7,Gas,Automatic,333000,Dammam,78000,False
Nissan,Maxima,2002,Other,Another Color,Full,3.0,Gas,Automatic,340000,Jeddah,12000,False
Bentley,Bentayga,2019,Saudi,Another Color,Full,6.0,Gas,Automatic,13000,Dammam,850000,False
Honda,Odyssey,2016,Saudi,Red,Semi Full,2.0,Gas,Automatic,150000,Jeddah,60000,False
GMC,Yukon,2016,Other,White,Full,5.3,Gas,Automatic,250000,Jeddah,0,True
Toyota,Yaris,2008,Saudi,Silver,Standard,1.7,Gas,Automatic,345500,Riyadh,0,True
Toyota,Prado,2016,Saudi,Silver,Semi Full,4.0,Gas,Automatic,97000,Dammam,119000,False
Hyundai,Elantra,2017,Other,White,Semi Full,1.6,Diesel,Automatic,91269,Qassim,50000,False
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,271000,Qassim,0,True
Kia,Picanto,2010,Saudi,Grey,Standard,1.0,Gas,Manual,200000,Jeddah,10000,False
Toyota,Land Cruiser,2014,Saudi,White,Full,4.6,Gas,Automatic,180000,Dammam,0,True
Hyundai,Elantra,2011,Other,White,Standard,1.0,Gas,Manual,300,Aseer,0,True
Toyota,Corolla,2015,Saudi,White,Semi Full,1.6,Gas,Automatic,370,Al-Medina,0,True
Kia,Sportage,2019,Saudi,Golden,Standard,1.6,Gas,Automatic,43000,Khobar,68000,False
Ford,Expedition,2020,Saudi,Black,Semi Full,5.4,Gas,Automatic,14000,Al-Medina,173000,False
Hyundai,Elantra,2015,Saudi,White,Semi Full,2.0,Gas,Automatic,230000,Riyadh,30000,False
BMW,The 5,2016,Saudi,Another Color,Semi Full,2.0,Gas,Automatic,66000,Riyadh,90000,False
Toyota,Camry,2015,Gulf Arabic,White,Semi Full,2.4,Gas,Automatic,140000,Al-Medina,45000,False
Toyota,Camry,2014,Gulf Arabic,White,Full,2.0,Gas,Automatic,120000,Dammam,45000,False
Mitsubishi,Pajero,2016,Saudi,White,Full,3.5,Gas,Automatic,190000,Dammam,58000,False
Toyota,Land Cruiser,2013,Saudi,White,Semi Full,4.6,Gas,Automatic,96000,Riyadh,0,True
Ford,Taurus,2018,Saudi,Another Color,Standard,3.6,Gas,Automatic,78000,Riyadh,92000,False
Suzuki,Other,2014,Other,Blue,Full,1.0,Gas,Manual,25000,Al-Ahsa,0,True
Jeep,Wrangler,2017,Gulf Arabic,Black,Standard,3.6,Gas,Automatic,82000,Dammam,93000,False
Toyota,Innova,2014,Saudi,White,Standard,2.7,Gas,Automatic,180000,Riyadh,45000,False
Land Rover,Range Rover,2020,Saudi,Black,Full,5.0,Gas,Automatic,26000,Riyadh,575000,False
Mazda,3,2017,Saudi,White,Standard,1.5,Gas,Automatic,107921,Qassim,39000,False
Ford,Expedition,2020,Saudi,Silver,Full,3.5,Gas,Automatic,5000,Riyadh,180000,False
Toyota,Hiace,2012,Saudi,White,Semi Full,2.7,Gas,Manual,350,Jeddah,0,True
Hyundai,Azera,2016,Other,Black,Full,2.4,Gas,Automatic,84000,Al-Ahsa,0,True
Hyundai,Azera,2014,Saudi,White,Full,6.0,Gas,Automatic,276,Riyadh,35000,False
Mercury,Grand Marquis,1996,Other,Oily,Full,4.6,Gas,Automatic,500,Jeddah,5000,False
Chevrolet,Cruze,2016,Other,Grey,Full,1.6,Gas,Automatic,136000,Jeddah,25000,False
Ford,Other,2015,Saudi,White,Standard,1.0,Gas,Manual,19047,Taef,0,True
Toyota,Hilux,2014,Unknown,White,Full,2.7,Gas,Manual,270000,Riyadh,0,True
GMC,Suburban,2011,Other,Black,Full,5.3,Gas,Automatic,174000,Aseer,0,True
Land Rover,Range Rover,2014,Gulf Arabic,Golden,Semi Full,5.0,Gas,Automatic,59934,Riyadh,0,True
Toyota,Camry,2011,Other,Grey,Full,2.5,Gas,Automatic,137502,Al-Ahsa,35000,False
Jeep,Grand Cherokee,2015,Saudi,Another Color,Full,6.4,Gas,Automatic,119000,Makkah,0,True
Mercedes,S,2005,Other,Silver,Semi Full,5.0,Gas,Automatic,350000,Riyadh,20000,False
Toyota,Camry,2002,Saudi,White,Semi Full,1.5,Gas,Manual,560,Riyadh,0,True
Lexus,RX,2013,Gulf Arabic,White,Full,3.5,Gas,Automatic,190000,Riyadh,85000,False
Chevrolet,Silverado,2012,Saudi,Black,Full,5.3,Gas,Automatic,350000,Riyadh,0,True
Ford,Expedition,2014,Saudi,Black,Standard,5.4,Gas,Automatic,243500,Khobar,45000,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,57000,Dammam,35000,False
Changan,CS75,2020,Saudi,Grey,Full,1.8,Gas,Automatic,46000,Al-Ahsa,62000,False
Hyundai,Tucson,2019,Saudi,Silver,Semi Full,1.6,Gas,Automatic,42000,Riyadh,75000,False
Hyundai,Tucson,2016,Other,Grey,Semi Full,2.0,Gas,Automatic,130000,Jeddah,0,True
Hyundai,Sonata,2016,Saudi,White,Full,2.5,Gas,Automatic,236,Jubail,0,True
Hyundai,Sonata,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,82000,Riyadh,0,True
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,179,Jubail,0,True
Lexus,LS,2005,Other,Black,Full,4.6,Gas,Automatic,140000,Taef,0,True
GMC,Suburban,1994,Other,Brown,Full,5.3,Gas,Automatic,400,Riyadh,0,True
Hyundai,Sonata,2019,Saudi,Another Color,Standard,2.4,Gas,Automatic,87000,Al-Medina,0,True
Dodge,Challenger,2015,Saudi,Silver,Semi Full,3.6,Gas,Automatic,260,Jeddah,55000,False
Dodge,Durango,2013,Saudi,White,Semi Full,8.7,Gas,Automatic,280,Al-Medina,0,True
Kia,Rio,2011,Other,Bronze,Standard,1.6,Gas,Automatic,167000,Hail,0,True
Toyota,Land Cruiser,2021,Gulf Arabic,White,Full,4.6,Gas,Automatic,9000,Al-Medina,350000,False
Lexus,RX,2019,Saudi,Another Color,Full,3.5,Hybrid,Automatic,47000,Riyadh,0,True
GMC,Sierra,2005,Saudi,White,Standard,5.0,Gas,Automatic,250000,Al-Ahsa,0,True
Toyota,Camry,2000,Other,Golden,Semi Full,1.8,Gas,Manual,800000,Al-Medina,0,True
Toyota,FJ,2020,Gulf Arabic,White,Full,6.0,Gas,Automatic,50000,Dammam,140000,False
Chevrolet,Tahoe,2015,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,65000,Aseer,0,True
Honda,Accord,2016,Saudi,White,Full,3.5,Gas,Automatic,117000,Riyadh,80000,False
Chevrolet,Caprice,2011,Other,Silver,Standard,5.7,Gas,Automatic,290000,Riyadh,0,True
Ford,Victoria,2004,Saudi,Green,Semi Full,4.6,Gas,Automatic,361080,Jeddah,0,True
Maserati,Gamble,2015,Saudi,Silver,Full,3.0,Gas,Automatic,99000,Jeddah,0,True
Toyota,Land Cruiser,2002,Saudi,White,Full,4.6,Gas,Automatic,4000,Jazan,0,True
Lexus,LS,2018,Gulf Arabic,Silver,Full,3.5,Gas,Automatic,32000,Riyadh,290000,False
Toyota,Land Cruiser Pickup,2016,Gulf Arabic,Bronze,Full,4.0,Gas,Manual,282000,Al-Ahsa,0,True
Mitsubishi,Pajero,2017,Saudi,White,Full,3.5,Gas,Automatic,81000,Dammam,72000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,36200,Riyadh,36500,False
Hyundai,Accent,2015,Saudi,Grey,Standard,1.2,Gas,Automatic,150,Riyadh,20000,False
Ford,Fusion,2016,Saudi,White,Standard,2.5,Gas,Automatic,80000,Al-Ahsa,50000,False
Toyota,Innova,2020,Gulf Arabic,White,Standard,2.7,Gas,Automatic,49000,Makkah,0,True
Nissan,VTC,2015,Saudi,White,Standard,4.8,Gas,Manual,164000,Tabouk,0,True
Nissan,Patrol,1997,Saudi,White,Semi Full,4.0,Gas,Manual,85000,Riyadh,0,True
Ford,Fusion,2017,Other,White,Full,2.0,Diesel,Automatic,55000,Riyadh,65000,False
Chevrolet,Suburban,1997,Saudi,Another Color,Semi Full,1.5,Gas,Automatic,2149656,Dammam,0,True
GMC,Suburban,1998,Saudi,Black,Semi Full,2.8,Gas,Automatic,146000,Makkah,0,True
Toyota,Hilux,2017,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,189000,Dammam,78000,False
Lexus,LX,2012,Saudi,White,Full,5.7,Gas,Automatic,352000,Riyadh,0,True
Toyota,Hiace,2016,Saudi,White,Standard,2.7,Gas,Manual,180000,Abha,72000,False
Kia,Optima,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,190000,Makkah,0,True
Toyota,Corolla,2014,Gulf Arabic,White,Full,1.6,Gas,Automatic,197,Al-Ahsa,29000,False
Toyota,Land Cruiser 70,2011,Gulf Arabic,Another Color,Semi Full,4.0,Gas,Manual,300,Najran,0,True
