Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Mazda,CX9,2015,Saudi,Silver,Full,3.7,Gas,Automatic,260000,Dammam,63000,False
Toyota,Hiace,2016,Saudi,White,Standard,2.4,Gas,Manual,307000,Riyadh,60000,False
Toyota,Camry,2018,Saudi,Silver,Standard,2.5,Gas,Automatic,109000,Qassim,80000,False
Toyota,Hilux,2016,Gulf Arabic,White,Semi Full,2.7,Gas,Automatic,93000,Dammam,0,True
Toyota,Land Cruiser,2020,Other,Golden,Full,4.0,Gas,Automatic,20000,Riyadh,0,True
Toyota,Hilux,2016,Saudi,White,Full,1.1,Gas,Manual,42000,Aseer,0,True
Mercedes,S,2009,Saudi,Navy,Full,5.0,Gas,Automatic,102000,Jeddah,0,True
Lincoln,MKX,2011,Other,White,Full,3.7,Gas,Automatic,321,Yanbu,0,True
Hyundai,Senta fe,2014,Saudi,Black,Full,1.4,Gas,Automatic,265000,Qassim,52000,False
Nissan,Patrol,2020,Saudi,Grey,Full,4.0,Gas,Automatic,26000,Riyadh,235000,False
Lexus,ES,2007,Saudi,Another Color,Full,3.5,Gas,Automatic,250000,Al-Namas,25000,False
Toyota,Corolla,2015,Saudi,Grey,Standard,1.6,Gas,Automatic,209,Makkah,0,True
Hyundai,Accent,2015,Saudi,White,Standard,1.4,Gas,Automatic,500000,Jeddah,22000,False
Volkswagen,Passat,2014,Saudi,Brown,Standard,2.5,Gas,Automatic,88673,Jeddah,50000,False
Isuzu,D-MAX,2018,Saudi,White,Standard,2.5,Diesel,Manual,203957,Riyadh,68500,False
Mazda,CX9,2015,Saudi,White,Full,3.7,Gas,Automatic,217162,Riyadh,68500,False
Kia,Sorento,2016,Saudi,White,Full,3.5,Gas,Automatic,93914,Riyadh,68500,False
Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,192692,Riyadh,68500,False
Chevrolet,Tahoe,2007,Saudi,Bronze,Semi Full,5.5,Gas,Automatic,450,Jeddah,27500,False
Ford,Explorer,2014,Saudi,Black,Standard,3.6,Gas,Automatic,158000,Riyadh,55000,False
Lexus,LX,2015,Saudi,White,Full,5.7,Gas,Automatic,105000,Jeddah,213000,False
Kia,Cadenza,2016,Other,Another Color,Full,3.0,Gas,Automatic,33212,Qassim,66000,False
Lexus,ES,2017,Other,White,Full,3.5,Gas,Automatic,69000,Dammam,142000,False
Lexus,GS,2017,Saudi,Bronze,Full,3.5,Gas,Automatic,80000,Dammam,175000,False
Rolls-Royce,Ghost,2016,Saudi,Red,Full,6.0,Gas,Automatic,40000,Dammam,620000,False
Isuzu,D-MAX,2014,Saudi,White,Standard,2.5,Diesel,Manual,288000,Dammam,42000,False
Chevrolet,Suburban,2019,Saudi,Grey,Standard,5.3,Gas,Automatic,37000,Riyadh,148000,False
Lexus,LX,2018,Saudi,Navy,Full,5.7,Gas,Automatic,95000,Jeddah,355000,False
Toyota,Yaris,2019,Saudi,Silver,Semi Full,1.5,Gas,Automatic,42628,Dammam,38500,False
Mercedes,CLS,2016,Gulf Arabic,Black,Full,3.0,Gas,Automatic,45000,Dammam,168000,False
Chevrolet,Camaro,2018,Other,Blue,Full,3.6,Gas,Automatic,79000,Dammam,113000,False
Kia,Stinger,2020,Saudi,Grey,Full,3.3,Gas,Automatic,7000,Dammam,160000,False
Ford,Taurus,2015,Saudi,White,Standard,2.5,Gas,Automatic,247000,Qassim,55000,False
Renault,Symbol,2020,Saudi,White,Standard,1.6,Gas,Automatic,37600,Dammam,0,True
Cadillac,CT-S,2013,Saudi,Blue,Semi Full,3.8,Gas,Automatic,137000,Al-Medina,45000,False
Hyundai,H1,2015,Other,Silver,Semi Full,2.7,Diesel,Automatic,112000,Riyadh,0,True
Toyota,Land Cruiser,2015,Saudi,White,Full,4.6,Gas,Automatic,264000,Jeddah,140000,False
Nissan,Sentra,2014,Saudi,Silver,Semi Full,1.4,Gas,Automatic,165000,Riyadh,18500,False
Mitsubishi,Pajero,2018,Gulf Arabic,Golden,Semi Full,3.5,Gas,Automatic,108000,Riyadh,77000,False
Audi,A8,2013,Other,Black,Full,4.0,Gas,Automatic,100000,Riyadh,108000,False
Toyota,Camry,2016,Saudi,Grey,Semi Full,2.4,Gas,Automatic,77000,Riyadh,63000,False
Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,143594,Riyadh,69000,False
Mazda,6,2019,Saudi,Grey,Standard,2.5,Gas,Automatic,64970,Riyadh,69500,False
Isuzu,D-MAX,2018,Saudi,White,Standard,2.5,Diesel,Manual,52849,Riyadh,69500,False
Hyundai,Sonata,2018,Saudi,Black,Semi Full,2.4,Gas,Automatic,84795,Riyadh,69500,False
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,69000,Riyadh,34000,False
Toyota,Land Cruiser,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,35000,Riyadh,210000,False
Chevrolet,Caprice,2015,Saudi,Black,Full,6.0,Gas,Automatic,172000,Riyadh,108000,False
Honda,Accord,2016,Gulf Arabic,Red,Semi Full,2.4,Gas,Automatic,80000,Riyadh,69000,False
Toyota,Prado,2020,Saudi,White,Semi Full,2.7,Gas,Automatic,5000,Riyadh,153000,False
Lexus,IS,2018,Saudi,Black,Semi Full,3.5,Gas,Automatic,131,Riyadh,166000,False
Honda,Accord,2017,Gulf Arabic,Blue,Full,2.5,Gas,Automatic,75000,Riyadh,90000,False
Ford,Expedition,2017,Gulf Arabic,White,Standard,3.5,Gas,Automatic,90000,Riyadh,97000,False
Lexus,ES,2018,Gulf Arabic,Brown,Full,2.4,Gas,Automatic,20000,Riyadh,126000,False
Ford,Edge,2017,Gulf Arabic,Blue,Standard,3.5,Gas,Automatic,82000,Riyadh,80000,False
Lexus,RX,2016,Saudi,Golden,Full,3.5,Gas,Automatic,104000,Riyadh,148000,False
Ford,Flex,2015,Saudi,Grey,Semi Full,3.5,Gas,Automatic,167000,Riyadh,53000,False
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,40000,Riyadh,59000,False
Ford,Explorer,2017,Gulf Arabic,White,Standard,3.5,Gas,Automatic,94000,Riyadh,82000,False
Ford,Expedition,2016,Saudi,White,Standard,3.5,Gas,Automatic,103000,Riyadh,83000,False
Toyota,Hiace,2016,Other,White,Standard,2.7,Gas,Manual,99999,Riyadh,69000,False
Chevrolet,Impala,2019,Gulf Arabic,White,Standard,3.5,Gas,Automatic,16000,Riyadh,95000,False
Mercedes,C,2017,Other,Black,Full,2.0,Gas,Automatic,86000,Jeddah,105000,False
Nissan,Datsun,1984,Saudi,White,Standard,2.4,Gas,Manual,248000,Riyadh,7000,False
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,65000,Jeddah,57000,False
Honda,Civic,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,122,Jeddah,43000,False
Mercedes,Viano,2013,Saudi,Black,Semi Full,3.5,Gas,Automatic,154000,Jeddah,45000,False
Hyundai,Senta fe,2016,Saudi,Brown,Standard,3.3,Gas,Automatic,134000,Riyadh,48000,False
Toyota,Prado,2013,Saudi,White,Semi Full,4.0,Gas,Manual,186000,Riyadh,55000,False
Mazda,CX9,2014,Saudi,White,Semi Full,3.5,Gas,Automatic,123000,Riyadh,42000,False
Ford,Taurus,2015,Saudi,Black,Semi Full,3.5,Gas,Automatic,154706,Riyadh,69500,False
Nissan,X-Trail,2018,Saudi,Brown,Standard,2.5,Gas,Automatic,30507,Riyadh,69500,False
Audi,A3,2016,Saudi,Red,Semi Full,1.4,Gas,Automatic,70278,Riyadh,69500,False
Toyota,Innova,2017,Saudi,White,Standard,2.7,Gas,Automatic,57482,Riyadh,69500,False
Toyota,Land Cruiser,2014,Saudi,White,Full,4.6,Gas,Automatic,495000,Qassim,0,True
Hyundai,Accent,2014,Other,Another Color,Standard,1.4,Gas,Manual,252000,Taef,20000,False
Chevrolet,Tahoe,2015,Saudi,Black,Standard,5.3,Gas,Automatic,121000,Riyadh,92000,False
Ford,Flex,2014,Saudi,Silver,Standard,3.5,Gas,Automatic,142000,Jazan,0,True
GMC,Yukon,2015,Saudi,Silver,Standard,5.3,Gas,Automatic,170000,Arar,102000,False
Chevrolet,Tahoe,2009,Saudi,Bronze,Standard,5.7,Gas,Automatic,422000,Riyadh,0,True
Hyundai,Sonata,2017,Other,Black,Semi Full,1.7,Diesel,Automatic,82190,Qassim,63000,False
Land Rover,Range Rover,2019,Other,White,Full,5.0,Gas,Automatic,36000,Riyadh,400000,False
Kia,Cores,2015,Saudi,Another Color,Full,3.5,Gas,Automatic,75000,Dammam,75000,False
Isuzu,D-MAX,2010,Saudi,White,Standard,2.5,Diesel,Manual,380000,Dammam,29000,False
Lexus,IS,2018,Saudi,Another Color,Full,3.5,Gas,Automatic,54000,Jeddah,275000,False
Geely,Emgrand,2014,Saudi,Silver,Full,1.6,Gas,Automatic,108800,Dammam,12000,False
Audi,S8,2016,Gulf Arabic,White,Full,4.0,Gas,Automatic,42000,Dammam,229000,False
Hyundai,Azera,2016,Other,White,Full,3.0,Gas,Automatic,111000,Dammam,86000,False
GMC,Yukon,2007,Saudi,Black,Full,5.3,Gas,Automatic,235000,Dammam,65000,False
Hyundai,Elantra,2016,Other,White,Standard,1.6,Diesel,Automatic,55000,Riyadh,48000,False
Hyundai,Senta fe,2016,Saudi,White,Full,3.3,Gas,Automatic,157000,Al-Ahsa,69000,False
Toyota,Rav4,2016,Saudi,Black,Standard,2.5,Gas,Automatic,231000,Jubail,52000,False
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,119000,Dammam,0,True
GMC,Yukon,2016,Saudi,Golden,Semi Full,5.5,Gas,Automatic,145000,Al-Medina,100000,False
Toyota,Camry,2017,Saudi,Another Color,Full,2.5,Gas,Automatic,166,Riyadh,55000,False
Nissan,Patrol,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,28000,Dammam,0,True
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,13000,Riyadh,0,True
Chevrolet,Caprice,2013,Saudi,White,Standard,6.0,Gas,Automatic,247,Riyadh,0,True
Toyota,Innova,2017,Saudi,White,Standard,2.7,Gas,Automatic,106377,Riyadh,69500,False
Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,133148,Riyadh,70000,False
Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,134007,Riyadh,70000,False
Hyundai,Kona,2020,Saudi,Grey,Semi Full,2.0,Gas,Automatic,30271,Riyadh,70000,False
Hyundai,H1,2016,Saudi,White,Standard,2.4,Gas,Automatic,154000,Al-Ahsa,54000,False
Chevrolet,Tahoe,2016,Saudi,Silver,Semi Full,5.3,Gas,Automatic,104000,Al-Ahsa,112000,False
Ford,Edge,2017,Saudi,Black,Semi Full,3.5,Gas,Automatic,92000,Riyadh,81000,False
Toyota,Land Cruiser,2018,Saudi,White,Full,5.7,Gas,Automatic,142000,Jeddah,245000,False
Hyundai,Elantra,2016,Other,White,Full,1.6,Diesel,Automatic,101715,Qassim,52000,False
Aston Martin,Vantage,2012,Saudi,Blue,Full,6.0,Gas,Manual,880,Dammam,550000,False
Nissan,Bus Urvan,2009,Saudi,White,Standard,2.5,Gas,Manual,173000,Dammam,25000,False
Chevrolet,Caprice,2013,Saudi,Black,Full,5.7,Gas,Automatic,148316,Dammam,65000,False
MG,RX8,2020,Saudi,Grey,Semi Full,2.0,Gas,Automatic,19000,Jeddah,88000,False
Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,145000,Riyadh,38000,False
Audi,A8,2018,Gulf Arabic,Red,Full,3.0,Gas,Automatic,44500,Dammam,310000,False
Nissan,Z370,2020,Saudi,Grey,Full,3.7,Gas,Manual,3000,Dammam,129000,False
GMC,Yukon,2019,Saudi,Another Color,Standard,5.3,Gas,Automatic,83000,Jeddah,165000,False
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Automatic,2500,Dammam,105000,False
Chevrolet,Tahoe,2012,Saudi,White,Standard,5.3,Gas,Automatic,61000,Jeddah,80000,False
Suzuki,APV,2016,Saudi,White,Standard,1.6,Gas,Manual,124000,Dammam,0,True
GMC,Yukon,2014,Saudi,Golden,Standard,5.3,Gas,Automatic,256000,Najran,0,True
Toyota,Land Cruiser,2020,Saudi,Black,Full,4.6,Gas,Automatic,18000,Riyadh,285000,False
Toyota,Land Cruiser,2014,Saudi,Brown,Full,4.6,Gas,Automatic,164,Riyadh,0,True
Toyota,Hilux,1995,Saudi,White,Full,2.7,Gas,Manual,900000,Jeddah,14000,False
Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,119000,Dammam,32000,False
Hyundai,Tucson,2018,Saudi,Blue,Standard,2.0,Gas,Automatic,17002,Jeddah,70500,False
Honda,Accord,2017,Saudi,Black,Full,2.4,Gas,Automatic,139806,Riyadh,71500,False
Toyota,Hilux,2016,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,122084,Riyadh,71500,False
Hyundai,Sonata,2018,Saudi,Navy,Semi Full,2.4,Gas,Automatic,65325,Riyadh,71500,False
Lexus,ES,2016,Saudi,Bronze,Semi Full,3.4,Gas,Automatic,154000,Dammam,88000,False
Ford,Taurus,2016,Other,White,Semi Full,3.5,Gas,Automatic,102000,Dammam,72000,False
